yearmonth,brand,sales_without_coupons,sales_monto_with_coupons
10,7,2.5835,0.0
8,2,1.54004,0.0
3,5,67.05432,0.0
13,5,159.3183,0.0
8,4,0.35198,0.0
18,8,55.208459999999995,0.0
15,8,24.78858,0.0
5,5,0.34814,0.0
5,4,0.10504,0.0
17,6,2.5786,0.0
18,7,737.34972,0.0
15,7,172.97706,0.0
18,8,94.41578,0.0
14,3,7.28008,0.0
18,2,8.08626,0.0
9,4,3.05372,0.0
17,2,4.47816,0.0
18,8,79.80996999999999,0.585
9,7,3.5523800000000003,0.0
5,4,0.12487999999999999,0.0
13,5,6.6763699999999995,0.0
18,6,7.76026,5.59839
18,8,48.26467,0.0
7,4,3.8771999999999998,0.0
18,8,229.26808,0.0
5,3,0.86961,0.0
17,7,28.25788,4.58076
5,5,0.66084,0.0
6,5,72.71844,0.0
16,6,3.7706,0.0
8,7,5.18074,0.0
17,6,19.8038,0.0
4,2,0.05,0.0
4,5,16.117539999999998,0.0
17,8,49.64848,0.0
12,4,0.70626,0.0
18,8,50.061189999999996,0.0
18,4,6.56244,0.0
13,5,1.0725199999999997,0.0
18,7,7.889409999999999,0.0
18,8,15.04038,0.0
7,3,1.2014399999999998,0.0
18,8,49.76134,112.31027999999999
17,5,56.1408,0.0
9,8,4.155119999999999,0.0
18,6,158.59776,0.0
8,3,15.68604,0.0
18,4,15.97022,0.0
17,5,1.1181999999999999,0.0
8,5,3.15728,0.0
18,7,39.42398,0.0
18,7,12.4542,0.0
15,6,20.3021,0.0
13,4,1.39084,0.0
18,8,123.72386,0.0
11,6,21.83138,0.0
14,8,17.12264,0.0
10,5,21.79263,0.0
16,8,38.10738,0.0
18,8,100.11242,0.0
1,2,0.27672,0.0
18,8,185.80479,0.0
18,7,12.61478,0.0
18,8,80.5478,0.0
18,6,12.109199999999998,0.0
18,5,103.91078,0.0
15,8,12.262699999999999,0.0
18,8,165.40517,15.815100000000001
17,8,60.20892,0.0
13,6,20.02842,0.0
9,4,1.70172,0.0
15,5,18.22614,0.0
11,8,28.18952,0.0
15,7,7.353059999999999,0.0
15,7,44.34149,0.0
17,7,32.2101,0.0
8,6,9.0833,0.59352
9,3,0.7132999999999999,0.0
6,4,2.81886,0.0
18,6,43.89168,3.65184
18,8,34.83982,0.0
14,8,90.86909,0.0
9,5,7.7955,0.0
8,2,8.95218,0.0
17,7,6.02292,0.0
9,6,2.6835,0.0
13,7,10.84424,0.0
6,4,2.41192,0.0
1,1,0.5676,0.0
15,7,24.82182,0.0
16,6,8.63302,0.0
14,7,35.44116,0.0
17,4,10.318679999999999,0.0
14,4,16.814909999999998,0.0
12,3,4.6257,0.0
18,7,50.13378,1.14324
16,3,14.03206,0.0
7,6,4.216079999999999,0.0
1,3,0.77298,0.0
12,5,9.96838,0.0
16,2,2.95352,0.0
1,1,0.0,0.0
15,5,4.57898,0.0
10,7,6.14206,0.0
5,5,1.14979,0.0
18,8,2388.08512,0.5676
18,6,37.2515,0.0
4,2,0.34056,0.0
16,5,3.3129,0.0
15,7,34.97892,0.0
15,4,4.54698,0.0
14,5,2.26904,0.0
18,8,123.55198,2.7264
16,7,7.1095299999999995,0.0
14,7,7.07378,0.0
4,6,1.5027599999999999,0.0
12,5,12.90668,0.5019
18,8,282.6121,382.0947
14,8,38.90536,0.0
11,7,12.97346,0.0
18,7,38.06276,0.0
17,8,18.9137,0.0
6,3,1.52486,0.0
18,8,104.31354999999999,10.78832
11,3,3.5967,0.0
18,4,291.28481999999997,0.0
18,8,476.18095999999997,0.0
17,5,51.78552,0.0
11,8,350.0508,0.0
2,2,0.11352,0.0
5,7,10.08744,0.0
16,8,67.95118,0.0
13,3,49.16848,0.0
16,7,2.5969999999999995,0.0
15,7,6.2683,0.0
14,6,10.8973,0.0
1,1,0.0,0.0
8,4,0.26678,0.0
15,7,9.78114,0.0
18,6,96.44354,0.0
18,6,63.70368,0.0
17,8,55.682809999999996,0.0
18,8,123.1158,0.0
10,4,0.3121399999999999,0.0
6,5,1.7554999999999996,0.0
16,3,5.99202,0.0
1,3,1.20624,0.0
16,8,72.70162,0.0
18,4,25.81215,0.0
6,6,1.2884799999999998,0.0
18,7,21.914759999999998,0.0
14,3,2.9429999999999987,0.0
8,3,1.01424,0.0
18,4,19.08504,0.0
10,5,1.1838399999999996,0.0
18,8,97.28074000000001,0.0
18,8,56.60332,0.0
11,7,1.76754,0.0
1,1,0.02838,0.0
9,3,1.89482,0.0
5,3,0.25542,0.0
2,2,0.01892,0.0
18,3,4.7286399999999995,0.0
12,6,9.82294,0.0
3,3,0.7363999999999999,0.0
18,8,312.32873,0.0
7,2,3.19866,0.0
8,4,0.5865199999999999,0.0
12,5,4.43868,0.0
15,6,2.221759999999999,0.0
15,7,5.86883,0.0
2,1,0.047299999999999995,0.0
10,3,3.66138,0.0
1,1,0.05676,0.0
2,1,0.0984,0.0
15,7,9.2217,0.0
16,8,18.08861,0.2069
17,5,17.64108,0.0
10,5,0.25164,0.0
7,2,1.29276,0.0
17,6,5.8285,0.0
17,8,40.13284,2.6555999999999997
8,2,1.06908,0.0
18,8,155.08488,0.0
18,8,183.48919999999998,0.0
9,7,0.86896,0.0
18,8,486.82398,245.25433999999998
15,6,4.93998,0.0
3,1,0.08514,0.0
13,7,1.8517199999999998,0.0
15,6,4.861219999999999,0.0
13,5,15.61332,0.0
3,4,0.6821399999999999,0.0
17,7,9.94324,0.0
3,2,2.0503199999999997,0.0
16,2,19.08696,0.0
10,8,95.83966,0.0
7,5,9.808259999999999,0.0
14,8,34.79596,0.0
18,5,46.3026,0.0
17,8,22.91402,0.0
9,5,2.80619,0.0
13,4,15.09536,0.0
18,7,38.56395,0.0
9,7,10.85136,0.0
14,8,11.87976,0.0
5,6,2.64138,0.0
3,7,3.0105599999999995,0.0
18,6,14.05959,0.0
1,1,0.0,0.0
7,7,19.68402,0.0
17,8,82.68303999999999,0.0
18,8,227.20007,0.0
18,7,21.90608,0.0
4,6,0.53418,0.0
18,3,22.02158,0.0
8,5,1.0226199999999999,0.0
18,8,9.941759999999999,0.0
15,7,6.58794,0.0
2,2,0.05676,0.0
5,5,8.09165,0.0
18,8,123.47262,0.0
18,8,116.9399,0.0
15,8,49.24411,0.0
8,5,17.27348,0.0
11,5,73.33206,0.0
18,8,54.13187,0.0
16,6,5.20794,0.0
8,4,2.6836399999999996,0.0
5,2,5.25408,0.0
8,7,8.43514,0.0
3,2,0.11352,0.0
18,8,82.86411,0.0
17,5,4.67352,0.0
14,4,3.8034399999999993,0.0
17,8,14.2792,0.0
18,8,253.15255,0.0
10,6,2.72398,0.0
17,7,99.56358,0.0
18,6,53.41142,0.0
17,8,30.65232,0.0
18,7,7.972199999999999,0.0
5,5,1.50648,0.0
3,2,0.07758,0.0
16,4,4.05124,0.0
8,7,2.0267999999999997,0.0
16,2,30.38586,0.0
6,2,1.98216,0.0
3,5,0.6201599999999998,0.0
4,2,0.10596,0.0
16,8,10.53876,0.0
17,4,86.51736,0.0
4,3,2.95152,0.0
16,5,13.592839999999999,0.0
11,5,0.72341,0.0
18,8,69.13087,123.87832
18,6,17.488799999999998,0.0
18,8,51.64544,0.0
3,1,0.24,0.0
1,1,0.00473,0.0
18,8,194.56068,46.67208
1,1,0.11352,0.0
18,8,84.63195999999999,16.852639999999997
17,8,224.03138,0.22704
6,4,0.16505,0.0
18,8,31.17516,2.5395399999999997
18,8,16.26243,0.0
17,8,108.70028,0.82056
3,2,0.047299999999999995,0.0
18,8,44.17655,0.01892
11,2,4.90146,0.0
11,7,2.7781599999999997,0.0
4,2,0.08514,0.0
11,4,2.0149799999999995,0.0
14,4,4.14596,0.0
16,6,563.4916400000001,0.0
18,8,88.35154,1.74354
3,4,0.501,0.0
14,6,31.38092,0.0
5,3,1.9165,0.0
8,3,0.58406,0.0
17,8,20.39342,0.0
1,2,0.22704,0.0
18,8,111.18777,0.0
18,8,1773.045,0.0
16,5,13.05348,0.0
12,5,4.4655,0.0
18,7,54.90444,0.0
4,3,2.1526799999999997,0.0
17,8,24.993299999999998,0.0
11,4,4.41602,0.0
18,8,113.59646,0.0
18,8,10.49798,0.0
16,8,18.93138,0.0
17,8,96.97188,0.0
17,8,50.21502,2.2704
15,7,12.970379999999999,0.0
15,7,10.785309999999999,0.0
12,7,16.84174,0.0
14,8,36.46866,0.0
16,7,8.572239999999999,0.0
17,7,26.82976,0.0
17,3,2.06598,0.0
18,8,83.67996,0.0
18,5,2.31494,0.0
18,8,45.859,0.0
16,5,30.74112,0.0
5,3,0.5116999999999996,0.0
18,8,24.525,0.0
17,4,19.844359999999998,0.0
1,1,0.0,0.0
12,7,4.92562,0.0
14,7,2.14186,0.0
2,2,0.2952,0.0
17,8,106.4141,0.34056
15,6,6.54508,0.0
15,7,22.903959999999998,0.0
8,4,3.1708999999999996,0.0
17,6,29.79137,0.3678
18,8,50.35854,0.0
18,7,10.12888,0.0
11,4,1.3035199999999998,0.0
14,7,12.44896,0.0
15,8,4.28994,0.0
7,6,13.19754,0.0
1,1,0.01892,0.0
18,4,410.0961,0.0
17,5,4.00122,0.0
16,5,16.76884,0.0
8,5,3.7317,0.0
17,6,3.1699599999999997,0.0
18,8,82.95982,0.0
4,3,1.3199999999999996,0.0
1,1,0.02838,0.0
11,7,4.50276,0.0
18,7,19.85402,0.0
18,6,28.65102,0.0
10,6,4.026879999999999,0.0
18,7,234.42304,0.0
18,5,11.2686,0.0
3,3,0.30618,0.0
3,1,0.96,0.0
18,8,64.32018,0.0
2,3,0.32544,0.0
12,7,4.0043999999999995,0.0
1,1,0.0,0.0
18,8,36.60216,0.0
18,8,770.07235,236.40528
9,7,7.75412,0.0
9,5,0.7152199999999999,0.0
4,1,0.34056,0.0
16,8,19.04738,0.0
9,3,1.98192,0.0
15,7,10.91242,0.0
12,6,3.10378,0.0
17,8,98.89692000000001,0.0
2,2,0.12,0.0
1,1,0.84,0.0
2,3,0.38976,0.0
12,3,0.9321999999999999,0.0
2,1,0.48,0.0
17,8,19.8981,0.0
6,7,26.45766,0.0
18,5,56.537879999999994,0.0
3,5,0.7453799999999999,0.0
17,6,4.67316,0.0
18,7,59.16052,0.0
18,8,58.96409,0.0
3,1,0.04838,0.0
18,6,37.434219999999996,0.0
18,7,20.6505,0.0
13,8,38.85272,0.0
18,6,17.473959999999998,0.0
16,5,8.54832,0.0
16,8,43.15342,0.0
14,7,18.98388,0.0
18,7,114.84314,0.0
18,8,16.44989,0.08514
17,4,15.16926,0.0
18,8,235.48462,0.0
18,8,291.45414999999997,0.0
18,7,27.09068,0.0
18,6,13.78487,1.30056
14,7,10.149099999999999,0.1968
18,2,11.69864,0.0
4,5,1.8614799999999998,0.0
15,8,3.2351799999999997,0.0
14,8,7.2070799999999995,0.0
5,3,4.31424,0.0
18,8,33.30163,0.0
17,8,39.42152,0.0
14,6,1.97006,0.0
18,8,432.47997,0.0
18,4,23.09968,0.0
7,3,1.22636,0.0
18,8,73.21571,0.0
18,6,50.3478,0.0
5,8,401.96868,331.58633
11,3,3.29818,0.0
15,6,6.652899999999999,0.0
18,8,417.56464,0.0
10,1,8.98056,0.0
2,2,0.05676,0.0
18,8,496.24896,1.15743
11,5,9.12712,0.0
16,7,4.71452,0.0
18,6,267.39408,0.0
18,8,77.29405,0.0
18,5,36.24662,0.0
6,7,1.68874,0.0
7,4,12.95718,0.0
15,3,13.6647,0.0
18,7,52.21018,0.0
14,4,3.30584,0.0
17,7,12.348759999999999,0.0
18,6,19.364539999999998,0.0
18,8,17.05482,0.0
9,7,3.60702,0.0
18,8,782.82368,41.93376
1,3,1.12008,0.0
3,3,3.7012,0.0
7,5,1.7671799999999995,0.0
14,5,3.35074,0.0
18,6,12.72608,0.0
3,1,0.29028,0.0
1,1,0.12,0.0
18,7,144.67703,0.0
1,1,0.02838,0.0
18,8,367.39308,3.6
3,1,4.05924,0.0
18,6,88.13076,2.38056
14,5,5.9643999999999995,0.02838
15,5,3.7060199999999996,0.0
2,1,0.1076,0.0
16,6,34.67028,0.0
7,2,10.6328,0.0
11,4,28.54044,0.0
18,6,69.85646,0.0
17,7,5.1391599999999995,0.0
2,1,0.05676,0.0
1,1,0.02838,0.0
16,7,4.2955,0.0
8,7,26.31036,0.0
18,8,82.35298,0.0
17,7,6.09188,0.0
11,4,3.78024,0.0
13,4,1.5358999999999998,0.0
14,8,78.05412,7.675199999999999
12,8,266.62906,0.0
17,5,56.688900000000004,0.0
18,8,158.29387,0.0
18,7,35.28038,0.0
18,7,36.66748,0.5939999999999999
18,8,244.80982,0.0
8,5,4.766439999999999,0.0
1,1,0.0,0.0
5,2,0.39732,0.0
10,6,28.73156,0.0
17,6,19.05496,0.0
16,6,26.38016,0.0
9,2,3.2509200000000003,0.0
6,2,7.93544,0.0
18,8,42.242129999999996,0.0
1,2,0.53676,0.0
18,4,10.1391,0.0
4,3,0.1911,0.0
2,2,0.047299999999999995,0.0
17,8,74.8305,0.0
14,6,7.145519999999999,0.0
11,4,11.84634,0.0
9,5,0.2857,0.0
18,8,31.6885,1.3341
8,5,12.104059999999999,0.0
16,6,195.83082,0.0
14,2,3.05544,0.0
18,8,538.1227,0.0
18,7,94.94078,0.0
17,4,12.31902,0.0
11,8,47.50594,0.0
13,8,22.63562,0.0
2,3,6.467999999999999,0.0
6,5,0.9006,0.0
18,7,20.34403,0.0
16,8,4.599099999999999,0.0
18,5,85.32636,0.0
2,2,0.2646,0.0
7,3,7.70448,0.0
7,2,2.02354,0.0
11,7,15.417480000000001,1.7083799999999998
4,3,0.2165,0.0
18,8,88.56177,0.0
11,1,2.5314,0.0
18,3,35.6024,0.0
14,5,8.2012,0.0
2,1,0.05676,0.0
6,4,5.51888,0.0
18,7,32.74078,0.0
18,7,64.69962,0.0
14,7,7.255879999999999,0.0
18,8,85.24441,0.0
18,8,144.29095,12.64608
18,7,22.55464,0.48
18,8,35.144,0.0
18,6,17.05866,0.0
18,8,141.8957,0.0
18,6,36.9084,0.0
11,5,0.11923,0.0
18,8,85.15633,0.2537999999999999
12,6,8.05896,0.0
18,6,32.51688,0.0
3,2,0.25542,0.0
16,7,11.398209999999999,0.0
18,7,5.86716,0.0
18,4,453.88752,0.0
7,1,0.43218,0.0
11,7,51.31546,1.05456
10,4,1.80308,0.0
18,8,373.03709,37.03926
18,8,39.09267,0.0
13,6,11.37266,0.0
17,7,14.28294,0.0
11,8,32.69844,0.0
16,5,17.267039999999998,0.0
17,7,6.60276,0.0
5,5,66.87294,0.0
16,6,3.29608,0.0
18,6,29.96549,0.0
9,4,1.21552,0.0
18,5,89.35491999999999,0.0
8,5,0.4209399999999998,0.0
13,7,13.076439999999998,0.0
1,4,0.0,0.0
14,3,12.37899,0.0
12,7,37.58676,0.0
16,6,12.00068,0.0
9,4,5.97555,0.0
15,5,10.39842,0.0
2,2,0.45408,0.0
1,1,0.0,0.0
8,3,1.19352,0.0
5,5,0.04352,0.0
18,8,13.50067,0.0
16,8,1131.7227599999999,0.0
7,5,0.32544,0.0
18,7,6.1164700000000005,0.0
5,1,0.4656,0.0
8,6,24.502639999999996,0.0
16,5,17.08286,0.0
17,7,47.27274,0.0
17,7,28.26828,0.0
13,6,1.41948,0.0
6,4,0.44814,0.0
1,1,4.8,0.0
18,8,142.65087,0.0
18,7,42.96868,0.0
12,7,38.81516,0.0
16,5,47.19996,0.0
18,8,46.58012,0.0
11,7,94.01688,0.0
13,3,7.5252,0.0
18,8,179.98248,0.0
7,4,5.809139999999999,0.0
10,6,24.129099999999998,0.0
1,1,0.01892,0.0
1,4,0.4287999999999998,0.0
2,2,0.12672,0.0
15,8,18.238619999999997,0.0
6,5,0.4318799999999999,0.0
14,6,2.7186399999999997,0.0
2,3,2.51984,0.0
18,7,37.94656,0.0
16,5,4.1163,0.0
17,4,6.54658,0.0
16,8,130.22886,37.545
18,5,30.79648,0.0
18,7,75.20568,1.07352
18,5,75.93119999999999,0.0
18,4,15.512880000000001,0.0
10,6,6.32368,0.0
12,5,5.81668,0.0
2,2,0.05676,0.0
2,2,0.4038,0.0
8,4,21.546120000000002,0.0
18,8,29.23986,0.0
16,7,93.58466,0.0
4,2,0.87732,0.0
18,6,26.95098,2.09868
8,5,24.370079999999998,0.0
1,1,0.24,0.0
5,7,16.929380000000002,0.0
18,3,7.49576,0.0
18,7,33.81782,0.0
17,5,24.45318,0.0
14,6,13.583919999999999,0.0
18,8,130.95678,0.0
13,4,2.88502,0.0
1,4,0.25812,0.0
18,8,227.44234,1.52216
18,7,33.09654,0.0
18,8,194.9979,92.5299
16,8,41.6409,0.0
13,6,2.07638,0.0
9,4,3.08885,0.0
17,8,17.45694,0.0
1,2,0.0,0.0
7,4,0.62016,0.0
17,6,25.86416,0.0
18,5,20.09748,0.0
18,8,58.24622,0.0
5,2,7.5819,0.0
17,8,43.20365,0.0
11,7,6.8803,0.0
13,7,6.579479999999999,0.0
2,2,76.51248000000001,0.0
18,8,38.19503,0.0
6,3,4.8093,0.0
6,2,1.3638,0.0
17,8,198.87691,0.0
12,4,6.42206,0.0
8,7,3.41852,0.0
18,8,39.07011,0.0
17,7,8.7844,0.0
16,5,66.94998,0.0
6,4,11.495399999999998,0.0
16,8,55.09125,0.0
13,5,60.91206,0.0
18,8,131.54794,62.389379999999996
3,3,0.0246,0.0
6,6,5.19194,0.0
11,4,2.3931899999999997,0.0
18,4,68.51783999999999,0.0
13,7,3.64994,0.0
18,8,347.56716,0.0
18,4,86.1032,0.0
18,8,697.60636,0.0
18,8,376.25894,0.0
18,8,344.02452,0.0
16,6,1.77188,0.0
18,8,79.9686,0.0
8,6,3.19444,0.0
7,5,2.32502,0.0
3,1,2.50392,0.0
8,5,15.280619999999999,0.0
10,3,1.7873999999999999,0.0
16,6,68.10678,0.0
10,6,1.12946,0.0
17,2,4.98162,0.0
1,1,0.01892,0.0
11,7,6.19967,0.0
18,8,67.60574,3.25836
1,1,0.05676,0.0
18,6,28.63146,0.0
18,7,56.80856,0.0
18,7,57.9048,0.0
17,8,187.06266,0.0
18,8,40.43456,9.24738
18,8,145.38092,0.0
4,1,0.4257,0.0
18,8,11.30277,7.4654300000000005
18,8,3485.69708,0.0
16,7,11.803379999999999,0.0
18,8,183.25956,0.3216
18,7,54.50834,0.0
16,7,22.28538,0.0
18,3,12.19866,0.0
7,5,0.25732,0.0
12,4,1.7391799999999997,0.0
16,5,4.33844,0.0
5,4,0.16649999999999998,0.0
3,2,3.84,0.0
18,8,94.22051,0.0
18,8,73.03134,32.58354
13,2,2.85674,0.0
9,6,5.25312,0.0
18,8,290.21918999999997,0.0
14,8,15.44442,0.0
18,8,53.20682,0.0
8,7,3.23286,0.0
18,7,11.0049,0.0
18,8,239.81709999999998,0.0
15,6,6.13716,0.0
18,7,31.9578,0.0
12,5,4.204079999999999,0.0
18,8,85.12656,0.0
17,7,7.10786,0.2339999999999999
18,8,16.4118,0.0
3,5,1.28278,0.0
1,1,0.0,0.0
2,5,1.0508899999999999,0.0
2,2,1.4516399999999998,0.0
1,1,0.10406,0.0
16,7,10.70346,0.0
17,7,75.82462,0.0
8,5,5.373959999999999,0.0
17,6,11.8425,0.0
17,5,30.5093,0.0
10,8,20.91339,0.0
1,2,0.92208,0.0
13,6,353.9838,0.0
7,6,4.217280000000001,0.0
7,5,0.7108399999999999,0.0
8,5,7.1244,0.0
17,5,4.458119999999999,0.0
18,8,913.35209,0.0
18,7,35.59791,0.0
18,6,68.12188,0.0
15,8,11.08044,0.0
18,5,33.121739999999996,0.0
7,3,1.1075999999999997,0.0
5,4,18.895979999999998,0.0
18,6,45.51248,0.0
12,5,12.9649,0.0
18,6,26.895239999999998,0.0
18,8,77.38459,0.0
17,8,6755.594959999999,0.0
11,7,30.84697,0.0
10,1,5.84532,0.0
13,7,7.992799999999999,0.0
18,8,63.63297,0.0
11,5,2.90202,0.0
15,7,33.16402,0.0
17,6,7.4668399999999995,0.0
16,7,99.80036,0.0
16,8,7.60585,0.0
11,6,5.0734,0.0
7,4,5.14692,0.0
18,7,49.458909999999996,0.0
14,8,9.14376,0.0
6,4,2.8173,0.0
18,7,133.65126,0.0
6,5,41.29452,0.0
2,3,0.07568,0.0
7,5,0.6122,0.0
18,8,6.25034,0.0
17,5,17.06072,0.0
9,6,1.8195599999999998,0.0
18,7,61.91032,0.0
10,8,16.88956,0.0
17,6,14.32758,0.0
18,7,23.1634,0.0
18,8,53.642959999999995,0.0
15,6,7.2972,0.08514
18,8,174.19009,44.73828
7,5,2.65984,0.0
6,3,0.26488,0.0
2,2,1.79352,0.0
15,7,7.56354,0.9982800000000001
18,5,15.64186,0.0
9,6,1.22712,0.0
1,1,0.02838,0.0
18,7,59.45072,0.0
12,6,4.699459999999999,0.0
18,8,826.92128,0.0
15,6,10.75356,0.0
2,6,0.74484,0.0
17,6,11.837,7.23576
18,8,104.97424,2.27832
18,8,134.22953,0.0
2,4,1.2518399999999998,0.0
15,4,7.59546,0.0
18,7,11.94366,0.0
18,5,6.18918,0.0
18,4,270.04184,0.0
8,6,8.266119999999999,0.0
11,4,3.6887999999999996,0.0
18,8,2244.79048,0.0
7,4,9.806339999999999,0.0
15,8,12.014,0.4640399999999999
18,7,156.5995,0.0
7,6,8.28042,0.0
18,8,1520.58255,0.0
18,4,261.78486,0.0
8,4,0.31218,0.0
18,7,43.266420000000004,0.0
10,5,8.5206,0.0
5,6,0.6943199999999998,0.0
12,5,4.08234,0.0
1,1,0.24,0.0
13,4,5.20338,0.0
18,5,20.64628,0.0
2,1,0.1419,0.0
16,6,1.20476,0.0
2,2,0.41058,0.0
18,7,58.64524,0.0
9,2,1.2771,0.0
16,5,12.2177,0.0
6,1,1.3055999999999999,0.0
11,5,5.168279999999999,0.0
13,6,1.5041799999999999,0.0
17,7,18.3617,0.0
5,5,0.9559799999999999,0.0
1,1,0.02838,0.0
9,7,13.71662,0.0
15,7,12.828059999999999,0.0
13,6,30.32772,0.7341599999999999
18,8,130.1317,501.7626
18,7,49.30104,0.0
10,4,6.11112,0.0
18,7,38.20878,0.0
18,8,1461.7982200000001,1.26648
7,2,2.487,0.0
4,4,0.11721999999999999,0.0
18,7,44.8814,0.0
18,7,385.93354,0.0
17,6,7.1259,0.0
7,5,14.89256,0.0
3,3,0.4073,0.0
14,3,2.2836,0.0
8,3,0.22326,0.0
17,7,211.56184,0.0
3,4,0.30922,0.0
16,4,63.29664,0.0
1,4,0.26152,0.0
18,8,57.842999999999996,0.0
16,8,7.643319999999999,0.0
18,8,71.62277,4.681620000000001
18,8,73.18267999999999,0.0
15,4,3.019,0.0
3,3,0.56004,0.0
18,8,113.42181,0.0
14,7,28.70534,0.0
18,8,175.79935,0.0
15,7,10.81076,0.0
18,8,38.83022,0.0
6,5,8.71164,0.0
16,3,4.862159999999999,0.0
8,5,7.93016,0.0
18,8,54.80164,0.96246
18,5,4.89474,0.0
14,6,5.3839999999999995,0.0
18,8,163.36706,0.0
2,2,0.24,0.0
18,7,61.461819999999996,0.0
8,3,1.4946800000000002,0.0
13,7,28.36795,0.0
16,5,26.0997,0.0
15,7,83.80154,0.0
1,1,0.02838,0.0
7,6,875.62361,49.9488
18,6,29.94204,0.0
18,5,8.7761,0.0
18,7,51.129599999999996,0.0
15,6,7.557219999999999,0.0
18,8,162.6042,0.0
18,8,9.904039999999998,0.0
16,7,1.78042,0.0
3,8,12.39404,0.0
3,4,0.26811999999999997,0.0
15,5,38.05744,0.0
7,4,0.2365,0.0
15,7,6.6910799999999995,0.0
18,7,77.00827,0.0
18,6,13.772,0.0
16,5,10.35264,0.0
16,4,3.08402,0.0
14,8,13.891359999999999,0.0
12,5,1.0219799999999999,0.0
18,8,837.58467,0.0
7,5,10.69134,0.0
18,7,61.63263,0.0
8,5,8.88528,0.0
18,8,152.31713,0.7632
11,7,2.8873699999999998,0.0
12,6,8.8722,0.0
18,8,144.00946,67.07768
18,8,35.42652,0.0
18,5,7.40742,0.0
18,7,33.41754,0.0
18,6,123.01482,0.0
16,4,51.673379999999995,0.0
1,1,0.02838,0.0
18,8,11.45584,0.0
17,5,8.60744,0.0
3,5,5.06126,0.0
18,8,19.6854,0.0
3,3,1.23126,0.0
1,2,0.05298,0.0
11,6,4.6985,0.0
18,8,35.60839,0.0
18,5,34.129619999999996,0.0
14,8,15.47937,0.0
2,3,0.11056,0.0
18,6,12.9262,0.0
10,6,1.1808699999999999,0.0
5,2,1.0559999999999998,0.0
15,6,3.02736,0.0
18,6,27.442819999999998,0.0
17,3,29.91976,0.0
18,8,29.03671,14.5208
15,6,9.82006,0.0
9,5,145.18858,0.0
6,7,5.3853,0.0
16,2,7.0548,0.0
1,2,0.11352,0.0
6,2,4.76784,0.0
18,6,113.47302,0.0
4,2,0.11352,0.0
11,4,2.7384999999999997,0.0
18,7,9.12971,0.0
13,5,5.008159999999999,0.0
11,6,1.81818,0.0
10,4,6.950629999999999,0.0
17,7,14.60918,0.0
18,6,215.46868,0.0
3,4,1.1352,0.0
18,7,16.74523,0.363
16,5,9.38457,0.0
18,8,13.828859999999999,0.0
10,3,2.82012,0.0
18,7,26.6632,0.0
14,2,4.334099999999999,0.0
7,5,132.3852,0.0
18,8,209.12091,0.0
16,4,5.59718,0.0
18,8,118.24241,0.0
18,8,26.136879999999998,0.0
17,8,68.59816000000001,0.0
18,8,13.65503,0.0
13,3,5.86336,0.0
7,7,2.21296,0.0
18,8,289.48722,1.7712
18,7,39.314229999999995,2.8709999999999996
16,5,5.60246,0.0
18,8,117.22094,0.0
18,8,102.91999,0.0
17,8,70.68422,0.0
18,5,55.806039999999996,0.0
2,2,0.87864,0.0
18,8,31.05254,0.0
15,5,6.6417,0.0
14,5,8.52977,0.0
2,3,1.79352,0.0
10,5,5.2888399999999995,0.0
17,8,156.87982,0.0
15,8,7.66822,0.0
10,2,6.27576,0.0
18,8,346.81382,0.0
18,8,165.01653,0.0
10,3,14.27352,0.0
18,8,12.58584,2.54844
1,5,0.42132000000000003,0.0
4,3,1.0102799999999998,0.0
17,7,5.784419999999999,0.0
2,2,0.01892,0.0
17,8,23.583679999999998,0.0
18,8,119.6947,0.0
15,6,9.435599999999999,0.0
14,5,40.77138,0.0
14,3,0.8146399999999999,0.0
18,7,119.15317999999999,11.20104
7,6,3.66906,0.0
3,1,0.36,0.0
6,7,13.9374,0.0
6,3,0.62786,0.0
2,2,0.06651,0.0
18,7,28.438489999999998,42.36496
18,4,275.92084,0.0
17,7,16.27817,0.0
11,4,2.09676,0.0
18,7,44.27894,0.0
18,8,33.83176,0.0
18,5,10.22918,0.0
9,4,1.05896,0.12
17,5,11.08581,0.0
18,6,10.917819999999999,0.0
17,8,59.96994,19.507060000000003
13,4,116.17816,0.0
9,5,10.2653,0.0
18,3,0.6348999999999999,0.0
13,7,51.98726,0.0
14,8,20.20162,0.0
15,6,4.058339999999999,0.0
17,8,98.3583,0.0
18,8,15.278289999999998,1.6257000000000001
3,3,0.1192,0.0
12,6,2.7702999999999998,0.0
7,5,1.12454,0.0
3,6,1.5451599999999999,0.0
18,8,361.50752,0.0
18,7,605.7225,0.0
17,8,21.31966,0.0
16,7,3.88788,0.0
18,7,103.62964,0.0
15,6,113.2113,0.0
16,5,20.067239999999998,0.0
18,8,45.05254,0.0
4,4,3.4597800000000003,0.0
18,8,25.574559999999998,29.68982
8,5,8.84418,0.0
18,7,12.23438,0.0
16,7,19.43585,0.0
18,8,92.9784,0.0
18,7,49.64266,0.0
18,6,17.726119999999998,0.0
5,3,1.54192,0.0
13,6,8.472299999999999,0.0
8,6,1.60026,0.0
7,5,3.63724,0.0
18,5,29.96416,0.0
18,8,447.51284,0.0
14,4,283.72248,0.0
18,6,26.64292,0.2952
9,2,1.61028,0.0
18,8,30.359959999999997,0.0
18,7,89.15827999999999,0.0
7,4,5.308339999999999,0.59352
